sku,imagen
HKTS42802,"https://source.unsplash.com/400x400/?Juego,De,Dados,Puntas,Llaves,82,Pzs,1/4,1/2,Ingco,Hkts42802,Naranja,Claro"
73193,"https://source.unsplash.com/400x400/?Pistola,Infladora,Manometro,Tolsen,0-12,Bar,0-170,Psi,-,Sc"
80-226,"https://source.unsplash.com/400x400/?Llaves,Combinadas,16mm.,Stanley,Basic"
VD210003,"https://source.unsplash.com/400x400/?Buscapolo,Detector,De,Voltaje,Digital,1000,V,Ingco"
16698,"https://source.unsplash.com/400x400/?Alicate,De,Corte,Diagonal,7,,Ergo,Bahco,"
40330910,"https://source.unsplash.com/400x400/?Maleta,Flexible,Portaherramienta,De,18,.,Truper,Male-18,Negro,Y,Naranja,Negro/naranja"
WLBP520,"https://source.unsplash.com/400x400/?Bateria,20v,2ah,Wadfow,P20s,Wlbp520"
214944,"https://source.unsplash.com/400x400/?Pintura,En,Aerosol,,Rust-oleum,Reflective,Coating"
019-4091,"https://source.unsplash.com/400x400/?Press,Control,Hyundai,Para,Bombas,De,Agua,10,Bar,1,Kirkor"
142310,"https://source.unsplash.com/400x400/?Soldadora,Inverter,Smarter,Tools,Pro,Evolution,220a,Color,Naranja"
DW1796,"https://source.unsplash.com/400x400/?Mecha,Copa,Escalonadas,Dewalt,20-34mm,8,Medidas"
,"https://source.unsplash.com/400x400/?,Macho,Semiconico,1/8,X,40,Hilos,(1,Unidad),Tres,Triangulos"
40332490,"https://source.unsplash.com/400x400/?Caja,Organizadora,18,Comp,Truper,"
WWH2501,"https://source.unsplash.com/400x400/?Careta,Soldar,Fotosensible,Wadfow,Wwh2501"
gws9-125,"https://source.unsplash.com/400x400/?Amoladora,Angular,Bosch,Professional,Gws,9-125,127v,-,900w"
262162,"https://source.unsplash.com/400x400/?Aerosol,Verde,Lima,Ultracover,Rust-oleum"
262151,"https://source.unsplash.com/400x400/?Pintura,Aerosol,Ultra,Cover,Colores,340,Ml,Rust,Oleum,Rex,Color,Rojo,Manzana,Mate"
HPWR20018,"https://source.unsplash.com/400x400/?Hidrolavadora,Electrica,Ingco,Hpwr20018,160,Bar,2000w,6,L/m,Color,Amarillo"
HPWR15028,"https://source.unsplash.com/400x400/?Hidrolavadora,100,Bar,Induccion,Ingco,Hpwr15028"
015-25171,"https://source.unsplash.com/400x400/?Martillo,Galponero,Con,Uña,Forjado,En,Una,Pieza,Tolsen,25171"
277-0305,"https://source.unsplash.com/400x400/?Sierra,Circular,Eléctrica,Makita,5007n,185mm,1800w"
KC10201,"https://source.unsplash.com/400x400/?Mandril,Metalico,10mm,Ingco"
RS3216,"https://source.unsplash.com/400x400/?Lijadora,Roto,Orbital,Ingco,Rs3216,Velocidad,Variable,+,5,Li,Amarillo"
HPWR28008,"https://source.unsplash.com/400x400/?Hidrolavadora,Industrial,2800w,180bar,Motor,Induccion,Ingco"
SDBIM11PH223,"https://source.unsplash.com/400x400/?Set,10,Puntas,Impacto,Ph2,50mm,Ingco,Sdbim11ph223-smf"
10066,"https://source.unsplash.com/400x400/?Tijera,Corta,Pernos,8,PuLG.,Tolsen,Hasta,3.5mm,Decorte,10066"
337879,"https://source.unsplash.com/400x400/?Pintura,Tizada,Ultra,Mate,Chalked,Al,Agua,0,887,L,Rust,Oleum,Color,Azul,Costeño"
307938,"https://source.unsplash.com/400x400/?Zapato,Negro,Sin,Puntera,T37,Lavoro"
015-32059,"https://source.unsplash.com/400x400/?Set,Cepillo,De,Mano,Tolsen,X3u"
426700,"https://source.unsplash.com/400x400/?Fresa,Widia,Para,Moldurar,1,,Stronger,"
40350419,"https://source.unsplash.com/400x400/?Candado,Hierro,,Color,Latón,25mm,Corto,Basic,Dorado"
31032,"https://source.unsplash.com/400x400/?Tijera,De,Poda,Bypass,Curva,Tolsen,8,31032,Profesional,Naranja"
TP1013/3/220V,"https://source.unsplash.com/400x400/?Taladro,Percutor,1100,W,13,Mm,Neo,Tp1013/3/220,2v,Color,Gris,Frecuencia,50hz"
75871,"https://source.unsplash.com/400x400/?Mecha,Escalonada,4,-,12mm,R/titanium"
802-5170,"https://source.unsplash.com/400x400/?Llave,Combinada,22,Mm,Gedore"
351540,"https://source.unsplash.com/400x400/?Pintura,Aerosol,Metal,Transparente,Brillante,Rust-ol"
84-009,"https://source.unsplash.com/400x400/?Pinza,Alicate,Stanley,Aislada,1000v,160mm,6"
IW1854,"https://source.unsplash.com/400x400/?Mechas,P/madera,6,Mm.,3,Puntas,Irwin"
277-3010,"https://source.unsplash.com/400x400/?Pistola,De,Calor,1500w,Makita,"
77-175,"https://source.unsplash.com/400x400/?Odometro,Stanley,Rueda,Medidora,Mw-20m,0,-,999m"
441-2030,"https://source.unsplash.com/400x400/?,Hoja,Tela,Esmeril,Norton,Grano,60,(x5unidades)"
6188,"https://source.unsplash.com/400x400/?Cuchilla,De,Acero,Profesional,Costa,12,Pol,Serrote,Tramontina"
H7160rm/220,"https://source.unsplash.com/400x400/?Hidrolavadora,Forest,&,Garden,160,Bar,1800w"
IW1187,"https://source.unsplash.com/400x400/?Mecha,Alta,Velocidad,Hss,Irwin,1.25,Mm"
46039,"https://source.unsplash.com/400x400/?Escuadra,Básica,10,(254mm),Stanley,Color,Gris"
IW1190,"https://source.unsplash.com/400x400/?Mecha,Alta,Velocidad,Hss,Irwin,1.4,Mm"
015-10002,"https://source.unsplash.com/400x400/?Alicate,Tolsen,Universal,200,Mm,(8,)"
PTWT215002,"https://source.unsplash.com/400x400/?Termofusora,Industrial,1500w,-con,6,Boquillas,-"
42172165,"https://source.unsplash.com/400x400/?Fresa,Para,Router,Corte,Recto,3/8,Truper,-,Ferreteria,Armhel"
387572,"https://source.unsplash.com/400x400/?Aerosol,Ultra,Cover,5,En,1,R.oleum,Negro,Brillante"
35165,"https://source.unsplash.com/400x400/?Trípode,Para,Nivel,Láser,Tolsen,35165"
803-5050,"https://source.unsplash.com/400x400/?Llave,Combinada,1/2,,-,002.555,-,Gedore"
CIRLI2028,"https://source.unsplash.com/400x400/?Llave,De,Impacto,Ingco,Cirli2028,Con,Accesorios,Naranja"
180732,"https://source.unsplash.com/400x400/?Dado,Terraja,3,Triangulo,5/16,X24c1,Unf,-,Ferretería,Armhel,"
358293,"https://source.unsplash.com/400x400/?Esmalte,Al,Agua,Ultra,Cover,Brochable,0,946,Litro,Rust,Oleum,Color,Negro,Cañón,Satinado"
35485,"https://source.unsplash.com/400x400/?Escalera,Aluminio,4,Escalones,E1204/e2004,Franca"
IW1202,"https://source.unsplash.com/400x400/?Mecha,Alta,Velocidad,Hss,Irwin,2,Mm"
272091,"https://source.unsplash.com/400x400/?Aerosol,Metal,Protection,Antioxido,Fondo,Rust-oleum,-,Armhel"
42172245,"https://source.unsplash.com/400x400/?Fresa,Para,Router,Redondeadora,De,Orilla,1-1/4,Truper"
019-6311,"https://source.unsplash.com/400x400/?Amoladora,Angular,Hyundai,115mm,850w,Color,Azul,Frecuencia,50hz"
441-0120,"https://source.unsplash.com/400x400/?Lija,Al,Agua,Norton,Grano,400,X10u"
31022,"https://source.unsplash.com/400x400/?Llave,Fija,1000v,Bahco,11mm,"
277-0780,"https://source.unsplash.com/400x400/?Router,Fresadora,Tupi,530w,Makita,3709"
322642,"https://source.unsplash.com/400x400/?Esmalte,Acrílico,Al,Agua,Ultra,Cover,X,0.946,Lt,Rust,Oleum,Color,Gris,Oscuro,Brillante"
180306,"https://source.unsplash.com/400x400/?Juego,De,Macho,Unf,9/16,X,18,Hilos,,3,Pzs,-,Tres,Triangulos"
142304,"https://source.unsplash.com/400x400/?Soldadora,Inverter,Smarter,Mig,Flux,Y,Electrodo,100amp,Fx120,Color,Naranja,Frecuencia,50-60"
,"https://source.unsplash.com/400x400/?Botin,De,Cuero,Top,Nobuck,,Worksafe"
DCM62002,"https://source.unsplash.com/400x400/?Tester,Pinza,Amperimetrica,Multimetro,400a,Dc,/,Ac,Digital,I"
DW00708,"https://source.unsplash.com/400x400/?Mechas,Dewalt,110,X,10mm,Sds,Plus,Pvs,A/s"
180820,"https://source.unsplash.com/400x400/?Dado,Terraja,Tres,Triangulos,Mc,12.0,X,1.75,X,1/2,"
,"https://source.unsplash.com/400x400/?Dado,Terraja,3,Triangu,1/2,X13c1.1/2,-,Ferretería,Armhel,Srl"
IW396,"https://source.unsplash.com/400x400/?Mechas,Rapidas,P/madera,3/8,X280mm,Irwin"
iw1252,"https://source.unsplash.com/400x400/?Mecha,Alta,Velocidad,Hss,Irwin,5.5,Mm"
Sdbim11ph263,"https://source.unsplash.com/400x400/?Set,Puntas,Ph2,150mm,Largas,Impacto,Ingco"
2919,"https://source.unsplash.com/400x400/?Desmalezadora,Stihl,Fs,55,Color,Naranja"
277-0219,"https://source.unsplash.com/400x400/?Taladro,Eléctrico,Makita,Makita,Tw0350"
2360,"https://source.unsplash.com/400x400/?Aceite,Para,Cadena,,De,Motosierra,-,Stihl,1l"
DWE4214,"https://source.unsplash.com/400x400/?Miniamoladora,Angular,Dewalt,Dwe4214,De,50 hz,Color,Amarillo,1200 w,220 v"
019-1020,"https://source.unsplash.com/400x400/?Motosierra,,Turbo,600,Hyundai,,20,,52cc,-,1,Año,De,Garantia"
AKD3051,"https://source.unsplash.com/400x400/?Mechas,Mamposteria,Set,5,Pzas,Ingco,Milimetricas"
87-557,"https://source.unsplash.com/400x400/?Juego,De,Dados,Mando,3/4,-,21,Pzs,-,87-557,Stanley,-,Armhel"
337677,"https://source.unsplash.com/400x400/?Esmalte,Ultra,Cover,Al,Agua,Brillante,Rust,Oleum,0.946,Lts"
DBBPL0702,"https://source.unsplash.com/400x400/?Candado,Antipalanca,Bronce,70mm,3,Llaves,Ingco"
015-15004,"https://source.unsplash.com/400x400/?Llave,Francesa,Ajustable,300,Mm,12,Pulgadas,Tolsen,15004"
990-5000,"https://source.unsplash.com/400x400/?Bateria,2.0m,Ah,Hyundai,-,Ferreteria,Armhel"
25028,"https://source.unsplash.com/400x400/?Martillo,Galponero,Cabo,De,Fibra,225,Grs,Tolsen,25028"
4101445,"https://source.unsplash.com/400x400/?Destornillador,Eléctrico,Bosch,Professional,Gsr,6-45,Te,Azul/negro"
HPWR28008,"https://source.unsplash.com/400x400/?Hidrolavadora,Industrial,Ingco,180bar,2800w,7.3l,50,Hz"
40017,"https://source.unsplash.com/400x400/?Aceite,Para,Motor,2t,1lt,Stihl,-,Ferreteria,Armhel"
500087,"https://source.unsplash.com/400x400/?Grasa,Grafitada,De,Grafito,W80,Pote,250gr"
TB40048,"https://source.unsplash.com/400x400/?T,10,Brocas,Acro,Rápido,3mm,Irwin,Iw1222"
262174,"https://source.unsplash.com/400x400/?Pintura,Aerosol,Ultra,Cover,Colores,340,Ml,Rust,Oleum,Rex,Color,Verde,Oscuro,Brillante"
57213,"https://source.unsplash.com/400x400/?Manguera,Jardin,1/2,Pulgada,X,30,Metros,Tolsen"
50199,"https://source.unsplash.com/400x400/?Hidrolavadora,Eléctrica,Karcher,K2,Home,Color,Amarillo,50hz"
CWLI2025,"https://source.unsplash.com/400x400/?Foco,Led,P20s,Ingco,Cwli2025"
CAGLI2011582,"https://source.unsplash.com/400x400/?Amoladora,20v,P20s,2,Bat,Cargador,Discos,Y,Bolso,Ingco,Amarillo,50"
86-203,"https://source.unsplash.com/400x400/?Manija,De,Crique,Stanley,Enc.,3/8,8,"
cabli203235,"https://source.unsplash.com/400x400/?Soplador,Ingco,+,1,Bateria,2,0ah,Y,Cargador,Normal"
75866,"https://source.unsplash.com/400x400/?Mecha,Tolsen,75866,Sierra"
133272,"https://source.unsplash.com/400x400/?Morsas,Fijas,Schulz,Nº5,5,"
32046,"https://source.unsplash.com/400x400/?Juego,Limas,Para,Joyeros,Tolsen,De,Acero,6,Unidades,-,Sc"
371549,"https://source.unsplash.com/400x400/?Aerosol,Gris,High,Heat,Premier,Rust-oleum,-ferreteria,Armhel"
Rh150068,"https://source.unsplash.com/400x400/?Rotomartillo,1500w,5,5j,32mm,,Ingco"
69175,"https://source.unsplash.com/400x400/?Destornillador,Pro,Punta,Estándar,5/16,,X,10,Stanley"
Hkts14201,"https://source.unsplash.com/400x400/?Juego,Dados,1/4,X,20,Pcs,Ingco"
COLASPRAY100,"https://source.unsplash.com/400x400/?Pegamento,Adhesivo,En,Spray,100ml,Dryko"
180825,"https://source.unsplash.com/400x400/?Dado,Terraja,Tres,Triangulos,14.0x2.0mm,C.1.1/2"
HKSD1028,"https://source.unsplash.com/400x400/?Juego,Destornilladores,10,Pzas,Ingco,Hksd1028"
HG200078,"https://source.unsplash.com/400x400/?Pistola,De,Calor,2000w,Hg200078,Ingco,Color,Naranja,Claro,Amarillo"
015-62252,"https://source.unsplash.com/400x400/?Sistema,De,Amarre,C/catraca,25mmx5m,2,Pc,Tolsen"
015-10017,"https://source.unsplash.com/400x400/?Pinza,Universal,8,PuLG,Tolsen,(10017)"
SI0110831,"https://source.unsplash.com/400x400/?Soldador,Lapiz,Estaño,100w,Temp,Ajustable,Ingco"
35484,"https://source.unsplash.com/400x400/?Escalera,Aluminio,3,Escalones,E1203/e2003,Franca"
84-054,"https://source.unsplash.com/400x400/?Alicate,Pro,Corte,Diagonal,6'',150mm,-,Stanley,84-054"
iw1356,"https://source.unsplash.com/400x400/?Mecha,Alta,Velocidad,Hss,Irwin,14.5,M"
015-10163,"https://source.unsplash.com/400x400/?Prensa,Sargento,50,X,250,Carpinteria,Tolsen"
43185200,"https://source.unsplash.com/400x400/?Zapapico,5,Lbs,Mango,De,Madera,36',Truper,18646"
337476,"https://source.unsplash.com/400x400/?Pintura,Aerosol,Ultra,Cover,2x,420,Ml,/,340,Gr.,Rust,Oleum,Color,Verde,Primavera,Brillante"
Wlapm21,"https://source.unsplash.com/400x400/?Amoladora,A,Bateria,C,Bat,3amp,Y,Cargador,Wadfow"
AKTMT1502,"https://source.unsplash.com/400x400/?Set,15,Repuestos,Para,Multi,Herramienta,Renovator,Ingco,Frecuencia,Na"
77553,"https://source.unsplash.com/400x400/?Set,5,Cepillos,Para,Taladro,Bronc.,Enc.,1/4,Tolsen"
57526,"https://source.unsplash.com/400x400/?Taladro,Con,Percutor,13mm,900w,Deko,Dkid13xp90,Color,Gris,Claro"
15152,"https://source.unsplash.com/400x400/?Juego,Tubos,Crique,12pz,Enc,1/2,Tolsen"
iw1864,"https://source.unsplash.com/400x400/?Mechas,P/madera,16,Mm.,3,Puntas,Irwin"
dwe6411,"https://source.unsplash.com/400x400/?Lijadora,Orbital,1/4,230w,Dewalt,Color,Amarillo"
25172,"https://source.unsplash.com/400x400/?Martillo,Para,Techo,C/,Uña,Forjado,En,Una,Pieza,Tolsen,25172"
iw944,"https://source.unsplash.com/400x400/?Mecha,Concreto,Irwin,14x330mm,9/16,,En,Pvc"
IW1858,"https://source.unsplash.com/400x400/?Mechas,P/madera,10,Mm.,3,Puntas,Irwin"
WLBP540,"https://source.unsplash.com/400x400/?Bateria,20v,4ah,Wadfow,P20s,Wlbp540"
WCG5312,"https://source.unsplash.com/400x400/?Pistola,De,Aplicar,Silicona,,12,,Aluminio,Wcg5312"
335348,"https://source.unsplash.com/400x400/?Aerosol,R.oleum,Tizado,Crema,Gasa,340gr"
KS501,"https://source.unsplash.com/400x400/?Sierra,Caladora,C/hoja,420w,Black+decker"
MS 172,"https://source.unsplash.com/400x400/?Motosierra,Stihl,Ms,172,Naranja,40cm,2.029,Hp,31,8cc"
Hax0811000,"https://source.unsplash.com/400x400/?Hacha,De,Mano,Mango,Fibra,De,Vidrio,1000gr,Ingco,Hax0811000f"
54189,"https://source.unsplash.com/400x400/?Martillo,De,Bola,Stanley,230grs.,C/madera"
WQP3671,"https://source.unsplash.com/400x400/?Set,Acoples,Neumatico,Usa,Macho/hembra,5,Pzas,1/4,PLG,Wadfow"
77-175,"https://source.unsplash.com/400x400/?Odometro,Stanley,Rueda,Medidora,Mw-20m,0,-,999m"
,"https://source.unsplash.com/400x400/?Dado,Terraja,3,Triangu,16x2mm,C.1.1/2,,"
10115,"https://source.unsplash.com/400x400/?Prensa,Sargento,Tipo,G,8,Pulgadas,Tolsen,Profesional"
426631,"https://source.unsplash.com/400x400/?Fresa,Widia,Rebaje,Copiador,1-1/8,Stronger-ferreteria,Armhel"
253365,"https://source.unsplash.com/400x400/?Pintura,Aerosol,Laca,Acrilica,Autos,Motos,Negro,340gr,Rus,Pa"
86-117,"https://source.unsplash.com/400x400/?Stanley,Juego,De,Dados,Tubo,18pcs,De,4mm,A,13mm,Encastre,1/4,Color,Plateado"
500051,"https://source.unsplash.com/400x400/?Aceite,En,Aaerosol,Lubricante,Afloja,Todo,W80,Modelo,426ml"
16-120,"https://source.unsplash.com/400x400/?Juego,6,Gubias,6.1/2,Stanley,Tallado,Madera"
322655,"https://source.unsplash.com/400x400/?Esmalte,Al,Agua,Blanco,Semi,Brillante,Rust-oleum,Ultra,Cover,Interiores,Exteriores,1l"
HKISSD12072L,"https://source.unsplash.com/400x400/?Set,X7,Dados,Impacto,1/2,Cr-mo,Profundos,Ingco,Hkissd12072l,Negro"
WCP2151,"https://source.unsplash.com/400x400/?Prensa,F,50x,150,Mm,Wadfow,Wcp2151"
DM310002,"https://source.unsplash.com/400x400/?Tester,Multimetro,1000v,Ac/dc,Digital,Ingco,-"
500087,"https://source.unsplash.com/400x400/?Grasa,Grafitada,De,Grafito,W80,Pote,250gr"
87-048,"https://source.unsplash.com/400x400/?Llave,Ajustable,Stanley,12,,Fosfati.abre,1,1/2,"
441-2100,"https://source.unsplash.com/400x400/?,Hoja,Tela,Esmeril,Norton,Grano,240,(x5unidades)"
015-31072,"https://source.unsplash.com/400x400/?Serrucho,Para,Madera,Carpintero,Tolsen,20,PuLG,(31072,)"
9200/1/220,"https://source.unsplash.com/400x400/?Soldadora,Inverter,Electrodo,200amp,Neo,"
86404,"https://source.unsplash.com/400x400/?Chicharra,Stanley,De,1/2,86404-84840"
441-0100,"https://source.unsplash.com/400x400/?Lija,Al,Agua,Norton,Grano,320,X10u"
990-5000,"https://source.unsplash.com/400x400/?Batería,Para,Herramienta,Eléctrica,Hyundai,Hybp20-2"
262155,"https://source.unsplash.com/400x400/?Pintura,Aerosol,Ultra,Cover,Colores,340,Ml,Rust,Oleum,Rex,Color,Blanco,Brillante"
GG903/1/220,"https://source.unsplash.com/400x400/?,Garlopa,82mmx3mm,900w,Neo"
262171,"https://source.unsplash.com/400x400/?Aerosol,Gris,Aluminio,Metalico,Ultracover,Rust-oleum-,Armhel"
426603,"https://source.unsplash.com/400x400/?Fresa,Widia,Para,Ranurar,1/2,,Stronger,"
7862117300045,"https://source.unsplash.com/400x400/?Pegatanke,Soldadura,Epoxica,Color,Blanco"
180507,"https://source.unsplash.com/400x400/?,Macho,Semiconico,7/16,X,14,Hilos,(1,Unidad),Tres,Triangulos"
400556,"https://source.unsplash.com/400x400/?Siloc,Acero,En,Pasta,-,200,Ml,-,200,G,-,Gris,Acero"
AG7118,"https://source.unsplash.com/400x400/?Amoladora,Angular,710w,115mm,Ingco"
ID9008,"https://source.unsplash.com/400x400/?Taladro,Percutor,900w,13mm,Velocidad,2800rpm,Ingco,Id9008,Naranja"
50333,"https://source.unsplash.com/400x400/?Hidrolavadora,Kärcher,K4,Power,Control,Original,Amarillo"
1805021,"https://source.unsplash.com/400x400/?Macho,3/16,X,24,Hilos,Bsw,-,N°2,(suelto),Tres,Triangulos,"
180113,"https://source.unsplash.com/400x400/?Juego,De,Macho,Bsw,1,X,8,Hilos,,3,Pzs,-,Tres,Triangulos"
277-2340,"https://source.unsplash.com/400x400/?Atornillador,12v,2,Bat,2.0,Mah.,Makita"
HLNP08168,"https://source.unsplash.com/400x400/?Ingco,Alicate,Punta,Larga,6,Pulido"
70342,"https://source.unsplash.com/400x400/?Sika,Anchorfix,-,S,Adhesivo,Para,Anclajes,300ml,-,Sika"
262193,"https://source.unsplash.com/400x400/?Aerosol,U.cover,2x,Imprimante,Blanco,Mate,340gr,Rust,Oleum"
548-0850,"https://source.unsplash.com/400x400/?Sierra,De,Copa,Bimetálica,Fast,Cut,De,1.1/4,Pulgadas,-,Starrett"
25001,"https://source.unsplash.com/400x400/?Motosierras,Ms250,Stihl,-,Ferreteria,Armhel"
262099,"https://source.unsplash.com/400x400/?Pintura,Aerosol,Rust,Oleum,Ultra,Cover,430ml,Negro,Semi,Brillante"
7751,"https://source.unsplash.com/400x400/?Aerosol,Pintura,High,Heat,Alta,Temperatura,Rust,Oleum,Blanco"
3956-001,"https://source.unsplash.com/400x400/?Llaves,Allen,1000v,5mm,"
019-6535,"https://source.unsplash.com/400x400/?Lijadora,De,Pared,Hyundai,Hyds230,Azul,800w"
86-117,"https://source.unsplash.com/400x400/?Stanley,Juego,De,Dados,Tubo,18pcs,De,4mm,A,13mm"
TP1213/3/20K2,"https://source.unsplash.com/400x400/?Taladro,Atornillador,Percutor,Brushless,Neo,70nm"
015-10204,"https://source.unsplash.com/400x400/?Prensa,Tipo,F,Liberación,Rápida,12,Pulgadas,Tolsen"
MS212,"https://source.unsplash.com/400x400/?Motosierra,A,Nafta,Stihl,Ms,212,40cm,38.6cc,Color,Blanco,Con,Anaranjado"
iw1264,"https://source.unsplash.com/400x400/?Mecha,Alta,Velocidad,Hss,Irwin,6.5,Mm"
WQX0120,"https://source.unsplash.com/400x400/?Hidrolavadora,24,5bar,2,5lt/min,S/bat,Wqx0120,Wadfow,Color,Azul,Frecuencia,50hz/60hz"
AA1023/4/220,"https://source.unsplash.com/400x400/?Amoladora,Angular,Neo,Aa,1023/4,De,50 hz/60 hz,Color,Gris,2600 w,220 v"
024225,"https://source.unsplash.com/400x400/?Fondo,Antioxido,Mayor,Gris,225ml"
31046,"https://source.unsplash.com/400x400/?Corta,Rama,Profesional,Tolsen,C/alargador"
DCB107,"https://source.unsplash.com/400x400/?Cargador,Dw,12-20v,Baterias,Litio,3a"
DWD112,"https://source.unsplash.com/400x400/?Taladro,De,Rotacion,Dewalt,Dwd112"
277-0201,"https://source.unsplash.com/400x400/?Lijadora,Orbital,Makita,Bo4557,Azul,180w"
377269,"https://source.unsplash.com/400x400/?Aerosol,R.oleum,P/telas,Fabric,Turquesa,340g."
019-1060,"https://source.unsplash.com/400x400/?Desmalezadora,Hyundai,Hybc430"
,"https://source.unsplash.com/400x400/?Taladro,Atornillador,Dewalt,Dcf620d2,20v,Max,2,Ah,4400,Rpm,Color,Amarillo"
314096,"https://source.unsplash.com/400x400/?Aerosol,Negro,Stone,Rust-oleum,-,Ferreteria,Armhel"
313516,"https://source.unsplash.com/400x400/?Pintura,Para,Caliper,Rust-oleum"
4101801,"https://source.unsplash.com/400x400/?Amoladora,De,Banco,Bosch,Gws,2200-180,Vulcano,Color,Azul,Marino,2.2 kw,220 v,+,Accesorio"
441-0110,"https://source.unsplash.com/400x400/?Lija,Al,Agua,Norton,Grano,360,X10u"
84-009,"https://source.unsplash.com/400x400/?Alicate,Corte,Diagonal,6,Aislado,1000v,Stanley,84-009,Rojo/amarillo"
015-15120,"https://source.unsplash.com/400x400/?Llave,De,Criquet,1/2,,(ind),Tolsen"
HMB2A/1,"https://source.unsplash.com/400x400/?Mopa,360°,Giratoria,Microfibra,Con,Balde,Centrifugador,Acero,88style,Azul"
548-0865,"https://source.unsplash.com/400x400/?Sierra,De,Copa,Fast,Cut,De,37,Mm,(1,7/16,Pulgadas),,Fch0176-g,,Starrett"
019-0999,"https://source.unsplash.com/400x400/?Electrosierra,16'',2.0,Kw,2.7,Hp,Hyundai"
015-75760,"https://source.unsplash.com/400x400/?Mecha,Sierra,Copa,Tolsen,Bimetalica,60mm,Dientes,4-6tpi,-sc"
43465150,"https://source.unsplash.com/400x400/?Lata,De,Gas,Butano,X4,P/soplete,450ml,Slender"
SI016831,"https://source.unsplash.com/400x400/?Soldador,Estaño,Lapiz,60w,Super,Select,Ingco"
180712,"https://source.unsplash.com/400x400/?Dado,Terraja,3,Triang,5/32,X32c13/16,Bsw,"
015-80101,"https://source.unsplash.com/400x400/?Bolso,Para,Herramientas,Tolsen,De,Tela,Liviana,1,3kg,-,Sc,-,Color,Negro,Con,Naranja"
10061,"https://source.unsplash.com/400x400/?Tijera,Corta,Pernos,18,PuLG.,Tolsen,Hasta,8mm,De,Corte,10061"
57548,"https://source.unsplash.com/400x400/?Taladro,C/perc.,13mm,20v,Brushless,Deko"
HAX0811250,"https://source.unsplash.com/400x400/?Hacha,De,Mano,600gr,Ingco,Hax081600l"
MS402,"https://source.unsplash.com/400x400/?Máscara,De,Soldar,True,Color,Lens,Gladiator"
Aac1408,"https://source.unsplash.com/400x400/?Compresor,Inflador,Ingco,Conecta,A,Auto,10,Bar,Color,Naranja,Frecuencia,10a,Naranja,Claro"
5605-771-4006,"https://source.unsplash.com/400x400/?Lima,Redonda,Stihl,5/32,Para,Motosierra,,4,0,Mm"
87-624,"https://source.unsplash.com/400x400/?Llave,De,Caño,Stanley,14,,Profesional,Max,2,1/4,"
441-1060,"https://source.unsplash.com/400x400/?Lija,Para,Madera,Norton,Grano,120,X10un"
